protein_id,protein_st19_cis_h2,protein_st19_trans_h2,protein_st19_all_pqtl_h2,protein_st19_polygenic_h2,protein_st19_total_h2,protein_st19_cis_h2_fraction,protein_st19_trans_h2_fraction,protein_hpa_has_match,protein_hpa_rna_tissue_prior,protein_hpa_protein_tissue_prior,protein_hpa_tissue_prior,protein_hpa_is_secreted,protein_hpa_is_membrane
TRIM24:O15164:OID31271:v1,0.0,0.00578999266019423,0.00578999266019423,0.062,0.0677899926601942,0.0,0.0854107285306445,1.0,0.5025,0.865,0.865,0.0,0.0
BRDT:Q58F21:OID30179:v1,0.0,0.0279150400514654,0.0279150400514654,0.0397,0.0676150400514654,0.0,0.412852525565581,1.0,0.8951465946269613,0.35,0.8951465946269613,0.0,0.0
ARHGAP1:Q07960:OID21202:v1,0.0,0.0157078832484582,0.0157078832484582,0.0519,0.0676078832484582,0.0,0.232338042454782,1.0,0.5025,0.5025,0.5025,0.0,1.0
AKR1B1:P15121:OID21244:v1,0.0124138046338815,0.00401241376807617,0.0164262184019577,0.0507,0.0671262184019577,0.184932280253694,0.0597741666907182,1.0,0.8077000073848724,0.865,0.865,0.0,0.0
AARSD1:Q9BTE6:OID21311:v1,0.01126726757134,0.00349750551879443,0.0147647730901344,0.0523,0.0670647730901344,0.168005751040071,0.0521511571222916,1.0,0.755,0.5025,0.755,0.0,0.0
PTGES2:Q9H7Z7:OID30561:v1,0.00346343393829287,0.0,0.00346343393829287,0.0636,0.0670634339382928,0.0516441484562166,0.0,1.0,0.8063511429644444,0.865,0.865,0.0,0.0
LSP1:P33241:OID20530:v1,0.0203380930775392,0.00134048183359657,0.0216785749111357,0.0453,0.0669785749111357,0.303650728677385,0.0200135914413685,1.0,0.825081693759059,0.865,0.865,0.0,0.0
PEBP1:P30086:OID21087:v1,0.00793818782273224,0.00169626418135183,0.00963445200408408,0.0571,0.066734452004084,0.118951869451875,0.0254181180846143,1.0,0.865,0.5025,0.865,0.0,0.0
CORO1A:P31146:OID20286:v1,0.0,0.00553299390562388,0.00553299390562388,0.0612,0.0667329939056238,0.0,0.0829124183076341,1.0,0.6869613786868896,0.865,0.865,0.0,0.0
HGS:O14964:OID21175:v1,0.0,0.00617320054562145,0.00617320054562145,0.0605,0.0666732005456214,0.0,0.0925889337110405,1.0,0.5025,0.5525,0.5525,0.0,0.0
CAMSAP1:Q5T5Y3:OID31070:v1,0.0,0.00282615112082325,0.00282615112082325,0.0635,0.0663261511208232,0.0,0.0426099068476774,1.0,0.7979938428957823,0.865,0.865,0.0,0.0
PAFAH1B3:Q15102:OID30998:v1,0.0,0.0157068748403252,0.0157068748403252,0.0506,0.0663068748403252,0.0,0.236881543250971,1.0,0.5025,0.5025,0.5025,0.0,0.0
BIRC2:Q13490:OID21217:v1,0.00199990053214547,0.00274216733233339,0.00474206786447886,0.0615,0.0662420678644788,0.0301907925977939,0.0413961613931414,1.0,0.5025,0.9325,0.9325,0.0,0.0
AIF1:P55008:OID21234:v1,0.0145093911988729,0.0,0.0145093911988729,0.0517,0.0662093911988729,0.21914400564855,0.0,1.0,0.8353472235537274,0.9325,0.9325,0.0,0.0
HDGFL2:Q7Z4V5:OID31136:v1,0.0,0.00833682074484953,0.00833682074484953,0.0578,0.0661368207448495,0.0,0.126054150334989,1.0,0.5025,0.865,0.865,0.0,0.0
MRPL58:Q14197:OID31036:v1,0.0,0.0100680120696204,0.0100680120696204,0.056,0.0660680120696204,0.0,0.152388603111156,1.0,0.5025,0.865,0.865,0.0,0.0
CSDE1:O75534:OID30183:v1,0.0,0.00848411699487388,0.00848411699487388,0.0574,0.0658841169948738,0.0,0.128773327804241,1.0,0.865,0.5025,0.865,0.0,0.0
NEXN:Q0ZGT2:OID30678:v1,0.00307392061702423,0.00420222900173356,0.00727614961875779,0.0586,0.0658761496187577,0.0466621172429445,0.0637898393584468,1.0,0.8518108697571126,0.5525,0.8518108697571126,0.0,0.0
DBN1:Q16643:OID30549:v1,0.0,0.00337219618987408,0.00337219618987408,0.0625,0.065872196189874,0.0,0.0511930129087218,1.0,0.5025,0.865,0.865,0.0,0.0
FOXJ3:Q9UPW0:OID30445:v1,0.00365630587109936,0.00185382006452571,0.00551012593562508,0.0602,0.065710125935625,0.0556429594227437,0.0282120911827481,1.0,0.5025,0.9325,0.9325,0.0,0.0
LRRC59:Q96AG4:OID30361:v1,0.0,0.0112058265346643,0.0112058265346643,0.0545,0.0657058265346643,0.0,0.170545401004164,1.0,0.5025,0.9325,0.9325,0.0,1.0
CSNK1D:P48730:OID30492:v1,0.0,0.00377151790138433,0.00377151790138433,0.0617,0.0654715179013843,0.0,0.0576054752093137,1.0,0.5025,0.865,0.865,0.0,0.0
UNC79:Q9P2D8:OID31181:v1,0.0,0.00955368747279936,0.00955368747279936,0.0558,0.0653536874727993,0.0,0.146184367588679,1.0,0.6545560259036266,0.35,0.6545560259036266,0.0,1.0
CEP85:Q6P2H3:OID21241:v1,0.00598006349097941,0.0104384320766652,0.0164184955676446,0.0485,0.0649184955676446,0.0921164829635989,0.160792883220598,1.0,0.8048893407836603,1.0,1.0,0.0,0.0
PLIN1:O60240:OID20835:v1,0.00330055404245289,0.0,0.00330055404245289,0.0616,0.0649005540424529,0.0508555603438136,0.0,1.0,0.7370920517617858,0.9325,0.9325,0.0,1.0
NAP1L4:Q99733:OID31475:v1,0.0291972027461226,0.00849404156006034,0.0376912443061829,0.0272,0.064891244306183,0.449940559135505,0.13089657396585,1.0,0.5025,0.5025,0.5025,0.0,0.0
VTA1:Q9NP79:OID21016:v1,0.0,0.00735619885424712,0.00735619885424712,0.0574,0.0647561988542471,0.0,0.113598373351166,1.0,0.5025,0.5025,0.5025,0.0,0.0
SLC27A4:Q6P1M0:OID20814:v1,0.00157162992652382,0.00702683713783015,0.00859846706435398,0.0559,0.0644984670643539,0.0243669345653706,0.108945800693512,1.0,0.5025,0.865,0.865,0.0,1.0
RAPGEF2:Q9Y4G8:OID31337:v1,0.0,0.00167167141014417,0.00167167141014417,0.0628,0.0644716714101441,0.0,0.0259287741977346,1.0,0.5025,1.0,1.0,0.0,0.0
INSL4:Q14641:OID31370:v1,0.0179727773782912,0.0115577285593555,0.0295305059376468,0.0348,0.0643305059376468,0.279381875151294,0.179661707783832,1.0,0.788449537612739,0.35,0.788449537612739,1.0,0.0
MDH1:P40925:OID30669:v1,0.00452386204119604,0.0,0.00452386204119604,0.0598,0.064323862041196,0.0703294531397811,0.0,1.0,0.865,0.865,0.865,0.0,0.0
SMTN:P53814:OID31154:v1,0.0,0.00852316529792933,0.00852316529792933,0.0554,0.0639231652979293,0.0,0.133334531514593,1.0,0.8595561179254483,0.865,0.865,0.0,0.0
ATXN2L:Q8WWM7:OID30980:v1,0.0,0.00268534390701336,0.00268534390701336,0.0611,0.0637853439070133,0.0,0.0420997010054233,1.0,0.5025,1.0,1.0,0.0,0.0
PPIF:P30405:OID30385:v1,0.0,0.0017563321542602,0.0017563321542602,0.062,0.0637563321542602,0.0,0.0275475720593636,1.0,0.5025,0.865,0.865,0.0,0.0
NCF2:P19878:OID20567:v1,0.0202030309046223,0.0139634969361641,0.0341665278407864,0.0294,0.0635665278407864,0.317824987314461,0.219667447797969,1.0,0.8036161437780991,0.865,0.865,0.0,0.0
TSC22D1:Q15714:OID31016:v1,0.00177514051827375,0.00395507927148163,0.00573021978975539,0.0578,0.0635302197897554,0.0279416712888503,0.062255085604464,1.0,0.5025,0.5025,0.5025,0.0,0.0
PDIA5:Q14554:OID31209:v1,0.032505389485196,0.0280868413432709,0.060592230828467,0.0028,0.063392230828467,0.512766139641817,0.443064409884409,1.0,0.7903694328029279,0.5525,0.7903694328029279,0.0,0.0
DDT:P30046:OID30372:v1,0.0241031044361022,0.0,0.0241031044361022,0.0392,0.0633031044361022,0.380757067932296,0.0,1.0,0.865,0.5025,0.865,0.0,0.0
ARHGAP25:P42331:OID21255:v1,0.00719718371723022,0.00192387501467249,0.00912105873190271,0.0541,0.0632210587319027,0.11384155630406,0.0304309205391661,1.0,0.7886429779431234,0.9325,0.9325,0.0,0.0
CNTNAP4:Q9C0A0:OID30911:v1,0.0,0.00617074391772295,0.00617074391772295,0.057,0.0631707439177229,0.0,0.0976835720940704,1.0,0.8053722252597839,1.0,1.0,0.0,1.0
PRDX1:Q06830:OID20962:v1,0.00342257172199664,0.00165903970790184,0.00508161142989849,0.058,0.0630816114298985,0.0542562506634773,0.0262998942210839,1.0,0.5025,0.5025,0.5025,0.0,0.0
CALB2:P22676:OID20801:v1,0.00191885589655784,0.0,0.00191885589655784,0.0611,0.0630188558965578,0.0304489167449746,0.0,,,,,,
GRK5:P34947:OID20066:v1,0.0366969590193084,0.0,0.0366969590193084,0.0262,0.0628969590193084,0.583445679910264,0.0,1.0,0.5525,0.9325,0.9325,0.0,0.0
CXCL14:O95715:OID20458:v1,0.00361404717396765,0.00433203034433288,0.00794607751830053,0.0547,0.0626460775183005,0.0576899195789536,0.0691508633252797,1.0,0.8573333551480653,1.0,1.0,1.0,0.0
DLG4:P78352:OID31071:v1,0.0,0.00334508207376192,0.00334508207376192,0.0589,0.0622450820737619,0.0,0.0537405038649948,1.0,0.6596499436156953,1.0,1.0,0.0,0.0
PAFAH2:Q99487:OID31286:v1,0.00391656240726576,0.0,0.00391656240726576,0.0582,0.0621165624072657,0.063051821534922,0.0,1.0,0.7760851255199003,0.9325,0.9325,0.0,0.0
INSR:P06213:OID30566:v1,0.0,0.0207932190872593,0.0207932190872593,0.0411,0.0618932190872593,0.0,0.335953104296357,1.0,0.5025,0.5025,0.5025,0.0,1.0
PGR:P06401:OID30460:v1,0.0,0.0177793274455667,0.0177793274455667,0.0437,0.0614793274455667,0.0,0.289191963937933,1.0,0.6371668259607997,0.9325,0.9325,0.0,0.0
TEX101:Q9BY14:OID30971:v1,0.0279997778507326,0.0,0.0279997778507326,0.0334,0.0613997778507326,0.456024090491045,0.0,1.0,0.9264102805385688,0.35,0.9264102805385688,1.0,1.0
DNAJC9:Q8WXX5:OID31472:v1,0.0,0.00131372871568845,0.00131372871568845,0.06,0.0613137287156884,0.0,0.0214263386554128,1.0,0.7944815387378875,0.5525,0.7944815387378875,0.0,0.0
IL17C:Q9P0M4:OID20477:v1,0.0107872051170394,0.00482433854134613,0.0156115436583855,0.0457,0.0613115436583855,0.175940850178937,0.0786856479788911,1.0,0.8150000000000001,0.35,0.8150000000000001,1.0,0.0
CRACR2A:Q9BSW2:OID21249:v1,0.0228766844893861,0.00418358934730139,0.0270602738366875,0.0341,0.0611602738366875,0.374044834241133,0.0684037052952473,1.0,0.7698429368274513,0.865,0.865,0.0,0.0
NMT1:P30419:OID31021:v1,0.0,0.00139591451349602,0.00139591451349602,0.0594,0.060795914513496,0.0,0.0229606631410429,1.0,0.5025,0.5025,0.5025,0.0,0.0
BAG6:P46379:OID20114:v1,0.0,0.00138255402437745,0.00138255402437745,0.0594,0.0607825540243774,0.0,0.0227459021189364,1.0,0.5025,0.5025,0.5025,0.0,0.0
SPTLC1:O15269:OID31086:v1,0.0162884990249944,0.00304109000090708,0.0193295890259015,0.0413,0.0606295890259015,0.268655936592871,0.0501585125310333,1.0,0.5025,0.5525,0.5525,0.0,1.0
SRP14:P37108:OID21324:v1,0.0,0.011342856373721,0.011342856373721,0.0489,0.060242856373721,0.0,0.188285500663428,1.0,0.5025,0.5025,0.5025,0.0,0.0
IMPACT:Q9P2X3:OID31112:v1,0.0,0.0021406788391864,0.0021406788391864,0.0581,0.0602406788391864,0.0,0.0355354368582231,1.0,0.5025,0.5525,0.5525,0.0,0.0
AMBN:Q9NP70:OID20437:v1,0.00417621359524682,0.0,0.00417621359524682,0.056,0.0601762135952468,0.0693997402916804,0.0,,,,,,
DNAJC21:Q5F1R6:OID31104:v1,0.00645876575175554,0.00590774263622363,0.0123665083879791,0.0478,0.0601665083879791,0.107348189629131,0.0981898866081441,1.0,0.5025,0.865,0.865,0.0,0.0
SEZ6:Q53EL9:OID30968:v1,0.00337609611755233,0.00288112557845467,0.006257221696007,0.0539,0.060157221696007,0.056121210760244,0.047893261976324,1.0,0.7220560259036266,1.0,1.0,0.0,1.0
TAX1BP1:Q86VP1:OID31075:v1,0.0,0.00759149388573561,0.00759149388573561,0.0525,0.0600914938857356,0.0,0.126332254281627,1.0,0.5025,1.0,1.0,0.0,1.0
BCL2:P10415:OID31454:v1,0.0,0.00322565098751904,0.00322565098751904,0.0567,0.059925650987519,0.0,0.0538275502120263,1.0,0.5025,1.0,1.0,0.0,1.0
MAP3K5:Q99683:OID21253:v1,0.0,0.00147040932923479,0.00147040932923479,0.0583,0.0597704093292347,0.0,0.0246009579947044,1.0,0.7933355702396978,0.5525,0.7933355702396978,0.0,0.0
CHCHD6:Q9BRQ6:OID31426:v1,0.0343129167219859,0.00151612913218976,0.0358290458541757,0.0237,0.0595290458541757,0.576406294265827,0.0254687289277863,1.0,0.7850762065421364,0.865,0.865,0.0,0.0
NECAP2:Q9NVZ3:OID30089:v1,0.0,0.00159192819250507,0.00159192819250507,0.0579,0.059491928192505,0.0,0.0267587257779556,1.0,0.5025,0.9325,0.9325,0.0,0.0
BOLA2_BOLA2B:Q9H3K6:OID30267:v1,0.00838451417290495,0.0015827559544133,0.00996727012731825,0.0495,0.0594672701273182,0.14099376270264,0.0266155811595967,0.0,0.4475,0.4475,0.4475,0.0,0.0
GSTP1:P09211:OID20876:v1,0.0298388017235154,0.0,0.0298388017235154,0.0295,0.0593388017235154,0.502854807593638,0.0,1.0,0.865,0.5025,0.865,0.0,0.0
SCT:P09683:OID30951:v1,0.0,0.00329559876221461,0.00329559876221461,0.0559,0.0591955987622146,0.0,0.0556730370352844,1.0,0.7220560259036266,0.35,0.7220560259036266,1.0,0.0
GIMAP8:Q8ND71:OID31194:v1,0.036016571044081,0.0,0.036016571044081,0.0229,0.058916571044081,0.611314786414396,0.0,,,,,,
PDZD2:O15018:OID30151:v1,0.0272081677691434,0.00511527183237024,0.0323234396015136,0.0263,0.0586234396015136,0.46411756038349,0.0872564262203093,1.0,0.755,0.9325,0.9325,0.0,0.0
SWAP70:Q9UH65:OID31477:v1,0.0234695633251896,0.0,0.0234695633251896,0.0351,0.0585695633251896,0.400712622610519,0.0,1.0,0.5025,0.865,0.865,0.0,0.0
CEP170:Q5SW79:OID30240:v1,0.00239082760379842,0.00187791300385889,0.00426874060765732,0.0541,0.0583687406076573,0.0409607536312814,0.032173265763636,1.0,0.6473644159196954,0.9325,0.9325,0.0,1.0
CWC15:Q9P013:OID31479:v1,0.00169672334878304,0.00251537571291143,0.00421209906169448,0.0539,0.0581120990616944,0.0291974197487123,0.0432848882337049,1.0,0.5025,0.865,0.865,0.0,0.0
FKBP7:Q9Y680:OID20846:v1,0.00601338181855205,0.0,0.00601338181855205,0.052,0.058013381818552,0.103655081466549,0.0,,,,,,
ANXA1:P04083:OID30617:v1,0.0,0.0103735366872979,0.0103735366872979,0.0474,0.0577735366872979,0.0,0.179555161101616,1.0,0.865,0.5025,0.865,1.0,0.0
LMNB1:P20700:OID31501:v1,0.0,0.026658369540606,0.026658369540606,0.0311,0.057758369540606,0.0,0.46154989748913,1.0,0.7763954047688357,0.865,0.865,0.0,0.0
CEP112:Q8N8E3:OID30115:v1,0.0347004909750041,0.0,0.0347004909750041,0.023,0.0577004909750041,0.601389873615398,0.0,1.0,0.7750692747354337,0.35,0.7750692747354337,0.0,0.0
IFNG:P01579:OID20495:v1,0.0,0.00310831426593633,0.00310831426593633,0.0545,0.0576083142659363,0.0,0.0539560010658786,1.0,0.6683828684844482,0.35,0.6683828684844482,1.0,0.0
SFTPA1:Q8IWL2:OID21165:v1,0.0337623531304592,0.0,0.0337623531304592,0.0238,0.0575623531304592,0.586535318560384,0.0,1.0,1.0,0.35,1.0,1.0,0.0
UBAC1:Q9BSL1:OID21336:v1,0.00832990343410169,0.00383349179765807,0.0121633952317597,0.0453,0.0574633952317597,0.144960168129741,0.0667118916694173,1.0,0.8293251630483461,0.865,0.865,0.0,0.0
TRAF3:Q13114-2:OID30479:v1,0.0,0.00636254030482234,0.00636254030482234,0.0508,0.0571625403048223,0.0,0.111306115349208,1.0,0.5025,0.9325,0.9325,0.0,0.0
SLC16A1:P53985:OID20799:v1,0.00374778216050081,0.0157429699501803,0.0194907521106812,0.0376,0.0570907521106812,0.0656460463725373,0.275753416589427,1.0,0.5025,0.865,0.865,0.0,1.0
PCSK7:Q16549:OID31410:v1,0.0542823576894064,0.00275160271435588,0.0570339604037623,0.0,0.0570339604037623,0.0,0.0,1.0,0.5025,0.35,0.5025,0.0,1.0
VPS28:Q9UK41:OID31273:v1,0.0,0.00507547397167872,0.00507547397167872,0.0519,0.0569754739716787,0.0,0.0890817332068466,1.0,0.5525,0.5025,0.5525,0.0,0.0
IMMT:Q16891:OID31397:v1,0.00667277449296518,0.00168337472061119,0.00835614921357638,0.0485,0.0568561492135763,0.117362406446123,0.0296076105029151,1.0,0.8271744872940756,0.865,0.865,0.0,0.0
SNX5:Q9Y5X3:OID30215:v1,0.0,0.0123317221324596,0.0123317221324596,0.0444,0.0567317221324596,0.0,0.217369077985452,1.0,0.5025,0.5025,0.5025,0.0,0.0
SERPINA1:P01009:OID30750:v1,0.0286280757343319,0.0,0.0286280757343319,0.0281,0.0567280757343319,0.504654447797638,0.0,1.0,0.9079388943880746,0.5025,0.9079388943880746,1.0,0.0
CASP9:P55211:OID30530:v1,0.0049036948360683,0.0,0.0049036948360683,0.0517,0.0566036948360683,0.0866320626289511,0.0,,,,,,
EIF4G3:O43432:OID31022:v1,0.00270478052536501,0.00159688959360317,0.00430167011896818,0.0523,0.0566016701189681,0.0477862317433385,0.0282127645747333,1.0,0.5025,0.865,0.865,0.0,0.0
BAP18:Q8IXM2:OID31150:v1,0.0028091261102384,0.00704385050172884,0.00985297661196724,0.0466,0.0564529766119672,0.0497604604544963,0.124773766140714,1.0,0.5025,0.5025,0.5025,0.0,0.0
RABGAP1L:Q5R372:OID20447:v1,0.00275808500361395,0.00157685247011965,0.0043349374737336,0.0521,0.0564349374737336,0.0488719422236914,0.0279410687901189,1.0,0.8025856547861665,0.865,0.865,0.0,1.0
PPP1R14D:Q9NXH3:OID30997:v1,0.00174196689189568,0.00179139983614937,0.00353336672804506,0.0529,0.056433366728045,0.0308676762152133,0.0317436286369766,1.0,0.7577000073848724,0.35,0.7577000073848724,0.0,0.0
HMBS:P08397:OID21385:v1,0.0219296959363661,0.00156523560905202,0.0234949315454182,0.0328,0.0562949315454182,0.389550095085798,0.0278042013034372,1.0,0.744673738052763,1.0,1.0,0.0,0.0
IGFBP1:P08833:OID20246:v1,0.0,0.00522544032613176,0.00522544032613176,0.0509,0.0561254403261317,0.0,0.0931028833941962,1.0,0.7975732973134806,0.35,0.7975732973134806,1.0,0.0
TCOF1:Q13428:OID30316:v1,0.00339671946582355,0.00219581259525838,0.00559253206108194,0.0504,0.0559925320610819,0.0606637946310071,0.0392161689145079,1.0,0.5025,0.5025,0.5025,0.0,0.0
AMOTL2:Q9Y2J4:OID31351:v1,0.0018424991202942,0.00165967042955653,0.00350216954985073,0.0522,0.0557021695498507,0.0330776904236244,0.0297954360300312,1.0,0.5525,0.865,0.865,0.0,0.0
ST13:P50502:OID30624:v1,0.00150468646247751,0.00210909657310114,0.00361378303557866,0.0519,0.0555137830355786,0.0271047365212558,0.037992304933523,1.0,0.5025,0.5025,0.5025,0.0,0.0
BAMBI:Q13145:OID21267:v1,0.0,0.00179956064859709,0.00179956064859709,0.0537,0.055499560648597,0.0,0.032424772873271,1.0,0.5025,0.35,0.5025,0.0,1.0
BTN1A1:Q13410:OID31363:v1,0.0270354467675126,0.0,0.0270354467675126,0.0284,0.0554354467675126,0.487692412417906,0.0,1.0,0.9297560332884988,0.9325,0.9325,0.0,1.0
CSRP3:P50461:OID30176:v1,0.0,0.00173062985209691,0.00173062985209691,0.0537,0.0554306298520969,0.0,0.031221544058126,1.0,0.865,0.9325,0.9325,0.0,0.0
SNX2:O60749:OID31374:v1,0.00499262926147937,0.00448876880284675,0.00948139806432612,0.0457,0.0551813980643261,0.0904766721506287,0.0813456882265668,1.0,0.5025,0.5025,0.5025,0.0,0.0
CASP1:P29466:OID20854:v1,0.0,0.0385891345465591,0.0385891345465591,0.0163,0.0548891345465591,0.0,0.703037766314685,1.0,0.804306850773748,0.865,0.865,0.0,0.0
PSME1:Q06323:OID20969:v1,0.0046763189834411,0.00137977991626467,0.00605609889970577,0.0487,0.0547560988997057,0.0854027054046801,0.0251986526430955,1.0,0.5025,0.5025,0.5025,0.0,0.0
UNC5D:Q6UXZ4:OID30447:v1,0.00342568221930342,0.0,0.00342568221930342,0.0511,0.0545256822193034,0.0628269483273085,0.0,,,,,,
TSPAN1:O60635:OID20078:v1,0.0025438338457642,0.00345775695931532,0.00600159080507953,0.0483,0.0543015908050795,0.0468463963587277,0.0636768998486114,1.0,0.8480513114745288,0.35,0.8480513114745288,0.0,1.0
COL3A1:P02461:OID30379:v1,0.00867763301930319,0.028611295633668,0.0372889286529712,0.0169,0.0541889286529712,0.160136641100163,0.527991535261682,1.0,0.865,1.0,1.0,1.0,0.0
FUS:P35637:OID21256:v1,0.0,0.00381059383314816,0.00381059383314816,0.05,0.0538105938331481,0.0,0.0708149373887932,1.0,0.5025,0.865,0.865,0.0,0.0
TP53:P04637:OID21232:v1,0.0018186707760873,0.0,0.0018186707760873,0.0517,0.0535186707760873,0.0339819870283457,0.0,1.0,0.5025,0.35,0.5025,0.0,0.0
ITGAL:P20701:OID30537:v1,0.0171007832247206,0.00798007138615802,0.0250808546108787,0.0283,0.0533808546108787,0.32035424215999,0.149493136524864,1.0,0.7833811598767986,1.0,1.0,0.0,1.0
BCL2L15:Q5TBC7:OID30498:v1,0.022476164914895,0.00524148896649846,0.0277176538813935,0.0255,0.0532176538813935,0.422344152280515,0.0984915452714282,1.0,0.8150000000000001,0.9325,0.9325,0.0,0.0
FARSA:Q9Y285:OID30887:v1,0.0,0.00165780259463581,0.00165780259463581,0.0515,0.0531578025946358,0.0,0.0311864395012276,1.0,0.5025,0.5025,0.5025,0.0,0.0
TDP1:Q9NUW8:OID31403:v1,0.00681412549418526,0.00520186655801752,0.0120159920522027,0.0411,0.0531159920522027,0.128287644284009,0.0979340939900942,1.0,0.5025,0.9325,0.9325,0.0,0.0
TLR4:O00206:OID30428:v1,0.0178867613643075,0.00208025763610839,0.0199670190004159,0.0328,0.0527670190004159,0.338976157894509,0.0394234443316192,1.0,0.5025,1.0,1.0,0.0,1.0
DUSP3:P51452:OID20827:v1,0.0,0.00417288477173763,0.00417288477173763,0.0484,0.0525728847717376,0.0,0.0793733269508717,1.0,0.8244078956634292,0.5025,0.8244078956634292,0.0,0.0
CASC3:O15234:OID30921:v1,0.0,0.00752632354208684,0.00752632354208684,0.045,0.0525263235420868,0.0,0.143286699592754,1.0,0.5025,1.0,1.0,0.0,0.0
GIGYF2:Q6Y7W6:OID31062:v1,0.0,0.00430615401068505,0.00430615401068505,0.048,0.052306154010685,0.0,0.08232595364984,1.0,0.5025,0.865,0.865,0.0,0.0
AZI2:Q9H6S1:OID31056:v1,0.0,0.00349121584091079,0.00349121584091079,0.0488,0.0522912158409107,0.0,0.0667648626020163,1.0,0.5025,0.9325,0.9325,0.0,0.0
NSFL1C:Q9UNZ2:OID21022:v1,0.00440776480266896,0.00191132897684509,0.00631909377951406,0.0458,0.052119093779514,0.0845710177025657,0.0366723371079863,1.0,0.5025,0.5025,0.5025,0.0,0.0
NEDD4L:Q96PU5:OID30521:v1,0.0,0.00885597660889975,0.00885597660889975,0.0432,0.0520559766088997,0.0,0.170124108427267,1.0,0.5025,0.5525,0.5525,0.0,0.0
MCTS1:Q9ULC4:OID31444:v1,0.0,0.0107498876156724,0.0107498876156724,0.0412,0.0519498876156724,0.0,0.206928024468514,1.0,0.5025,0.5025,0.5025,0.0,0.0
DEFB104A_DEFB104B:Q8WTQ1:OID30849:v1,0.0370758377253558,0.0,0.0370758377253558,0.0147,0.0517758377253558,0.716083782594191,0.0,0.0,0.4475,0.4475,0.4475,0.0,0.0
SOD1:P00441:OID20386:v1,0.00180580386254465,0.0051922385079095,0.00699804237045416,0.0445,0.0514980423704541,0.0350654855878695,0.100823997746532,1.0,0.865,0.865,0.865,0.0,0.0
LPCAT2:Q7L5N7:OID21290:v1,0.00761352710213739,0.0,0.00761352710213739,0.0438,0.0514135271021373,0.148084123600632,0.0,1.0,0.7934042506438926,0.865,0.865,0.0,1.0
CA1:P00915:OID20409:v1,0.00514073696582721,0.0117326592574906,0.0168733962233178,0.0345,0.0513733962233178,0.10006613040494,0.228380058941194,1.0,0.8979000147697447,0.5025,0.8979000147697447,0.0,0.0
SESTD1:Q86VW0:OID20790:v1,0.00490077747292666,0.00340869008355575,0.00830946755648242,0.0429,0.0512094675564824,0.095700613710175,0.0665636696924466,1.0,0.5025,0.865,0.865,0.0,0.0
TXNL1:O43396:OID30872:v1,0.0,0.00784190646115889,0.00784190646115889,0.0433,0.0511419064611588,0.0,0.153336216887312,1.0,0.5025,0.5025,0.5025,0.0,0.0
SMNDC1:O75940:OID31471:v1,0.0,0.00868730615733827,0.00868730615733827,0.0424,0.0510873061573382,0.0,0.170048233324011,1.0,0.5025,0.865,0.865,0.0,0.0
PXDNL:A1KZ92:OID31405:v1,0.0379620641735201,0.0,0.0379620641735201,0.0131,0.0510620641735201,0.743449462687538,0.0,1.0,0.7358828684844482,1.0,1.0,0.0,0.0
VSIG10L:Q86VR7:OID30189:v1,0.0267322568393629,0.0,0.0267322568393629,0.0239,0.0506322568393629,0.52796889785447,0.0,1.0,0.8150000000000001,0.865,0.865,0.0,1.0
RASSF2:P50749:OID21194:v1,0.00742050476861635,0.0,0.00742050476861635,0.0431,0.0505205047686163,0.146881049637216,0.0,1.0,0.8288653316494266,0.9325,0.9325,0.0,0.0
CHM:P24386:OID30972:v1,0.0,0.00171550797971126,0.00171550797971126,0.0487,0.0504155079797112,0.0,0.0340273865811613,1.0,0.5025,0.5525,0.5525,0.0,0.0
TTN:Q8WZ42:OID30108:v1,0.0,0.00208186267034614,0.00208186267034614,0.0482,0.0502818626703461,0.0,0.0414038494157442,1.0,0.8607023812671588,0.9325,0.9325,0.0,1.0
